timestamp,localized,red,ir
1684206092609,2023-05-15T20:01:32.609(UTC-07:00),28757,303850
1684206092631,2023-05-15T20:01:32.631(UTC-07:00),28757,303852
1684206092653,2023-05-15T20:01:32.653(UTC-07:00),28757,303853
1684206092675,2023-05-15T20:01:32.675(UTC-07:00),28758,303855
1684206092697,2023-05-15T20:01:32.697(UTC-07:00),28759,303857
1684206092720,2023-05-15T20:01:32.720(UTC-07:00),28761,303859
1684206092738,2023-05-15T20:01:32.738(UTC-07:00),28762,303861
1684206092757,2023-05-15T20:01:32.757(UTC-07:00),28762,303861
1684206092776,2023-05-15T20:01:32.776(UTC-07:00),28762,303859
1684206092795,2023-05-15T20:01:32.795(UTC-07:00),28760,303855
1684206092813,2023-05-15T20:01:32.813(UTC-07:00),28757,303848
1684206092832,2023-05-15T20:01:32.832(UTC-07:00),28754,303840
1684206092851,2023-05-15T20:01:32.851(UTC-07:00),28751,303830
1684206092870,2023-05-15T20:01:32.870(UTC-07:00),28748,303822
1684206092888,2023-05-15T20:01:32.888(UTC-07:00),28746,303815
1684206092907,2023-05-15T20:01:32.907(UTC-07:00),28744,303811
1684206092926,2023-05-15T20:01:32.926(UTC-07:00),28742,303810
1684206092945,2023-05-15T20:01:32.945(UTC-07:00),28742,303810
1684206092963,2023-05-15T20:01:32.963(UTC-07:00),28741,303811
1684206092982,2023-05-15T20:01:32.982(UTC-07:00),28742,303811
1684206093001,2023-05-15T20:01:33.001(UTC-07:00),28742,303811
1684206093020,2023-05-15T20:01:33.020(UTC-07:00),28741,303811
1684206093038,2023-05-15T20:01:33.038(UTC-07:00),28741,303810
1684206093057,2023-05-15T20:01:33.057(UTC-07:00),28740,303809
1684206093076,2023-05-15T20:01:33.076(UTC-07:00),28740,303808
1684206093095,2023-05-15T20:01:33.095(UTC-07:00),28739,303808
1684206093113,2023-05-15T20:01:33.113(UTC-07:00),28739,303807
1684206093132,2023-05-15T20:01:33.132(UTC-07:00),28738,303806
1684206093151,2023-05-15T20:01:33.151(UTC-07:00),28738,303806
1684206093170,2023-05-15T20:01:33.170(UTC-07:00),28738,303805
1684206093188,2023-05-15T20:01:33.188(UTC-07:00),28738,303805
1684206093207,2023-05-15T20:01:33.207(UTC-07:00),28738,303806
1684206093226,2023-05-15T20:01:33.226(UTC-07:00),28739,303808
1684206093245,2023-05-15T20:01:33.245(UTC-07:00),28739,303809
1684206093263,2023-05-15T20:01:33.263(UTC-07:00),28740,303811
1684206093282,2023-05-15T20:01:33.282(UTC-07:00),28740,303813
1684206093301,2023-05-15T20:01:33.301(UTC-07:00),28740,303814
1684206093320,2023-05-15T20:01:33.320(UTC-07:00),28741,303816
1684206093339,2023-05-15T20:01:33.339(UTC-07:00),28742,303818
1684206093358,2023-05-15T20:01:33.358(UTC-07:00),28743,303820
1684206093377,2023-05-15T20:01:33.377(UTC-07:00),28744,303821
1684206093396,2023-05-15T20:01:33.396(UTC-07:00),28745,303823
1684206093416,2023-05-15T20:01:33.416(UTC-07:00),28746,303825
1684206093435,2023-05-15T20:01:33.435(UTC-07:00),28746,303826
1684206093454,2023-05-15T20:01:33.454(UTC-07:00),28747,303828
1684206093473,2023-05-15T20:01:33.473(UTC-07:00),28748,303831
1684206093492,2023-05-15T20:01:33.492(UTC-07:00),28749,303833
1684206093512,2023-05-15T20:01:33.512(UTC-07:00),28750,303836
1684206093531,2023-05-15T20:01:33.531(UTC-07:00),28750,303837
1684206093550,2023-05-15T20:01:33.550(UTC-07:00),28751,303837
1684206093569,2023-05-15T20:01:33.569(UTC-07:00),28751,303835
1684206093589,2023-05-15T20:01:33.589(UTC-07:00),28750,303832
1684206093608,2023-05-15T20:01:33.608(UTC-07:00),28749,303826
1684206093627,2023-05-15T20:01:33.627(UTC-07:00),28747,303820
1684206093646,2023-05-15T20:01:33.646(UTC-07:00),28744,303813
1684206093665,2023-05-15T20:01:33.665(UTC-07:00),28742,303806
1684206093685,2023-05-15T20:01:33.685(UTC-07:00),28739,303799
1684206093704,2023-05-15T20:01:33.704(UTC-07:00),28737,303794
1684206093723,2023-05-15T20:01:33.723(UTC-07:00),28735,303790
1684206093742,2023-05-15T20:01:33.742(UTC-07:00),28734,303787
1684206093762,2023-05-15T20:01:33.762(UTC-07:00),28733,303786
1684206093781,2023-05-15T20:01:33.781(UTC-07:00),28734,303785
1684206093800,2023-05-15T20:01:33.800(UTC-07:00),28735,303786
1684206093819,2023-05-15T20:01:33.819(UTC-07:00),28735,303787
1684206093838,2023-05-15T20:01:33.838(UTC-07:00),28736,303788
1684206093858,2023-05-15T20:01:33.858(UTC-07:00),28736,303789
1684206093877,2023-05-15T20:01:33.877(UTC-07:00),28737,303790
1684206093896,2023-05-15T20:01:33.896(UTC-07:00),28737,303790
1684206093915,2023-05-15T20:01:33.915(UTC-07:00),28737,303790
1684206093935,2023-05-15T20:01:33.935(UTC-07:00),28736,303789
1684206093955,2023-05-15T20:01:33.955(UTC-07:00),28736,303789
1684206093975,2023-05-15T20:01:33.975(UTC-07:00),28735,303789
1684206093995,2023-05-15T20:01:33.995(UTC-07:00),28734,303789
1684206094015,2023-05-15T20:01:34.015(UTC-07:00),28734,303789
1684206094035,2023-05-15T20:01:34.035(UTC-07:00),28735,303789
1684206094055,2023-05-15T20:01:34.055(UTC-07:00),28736,303790
1684206094075,2023-05-15T20:01:34.075(UTC-07:00),28737,303792
1684206094096,2023-05-15T20:01:34.096(UTC-07:00),28738,303794
1684206094116,2023-05-15T20:01:34.116(UTC-07:00),28739,303797
1684206094136,2023-05-15T20:01:34.136(UTC-07:00),28740,303801
1684206094156,2023-05-15T20:01:34.156(UTC-07:00),28741,303804
1684206094176,2023-05-15T20:01:34.176(UTC-07:00),28742,303806
1684206094196,2023-05-15T20:01:34.196(UTC-07:00),28743,303808
1684206094216,2023-05-15T20:01:34.216(UTC-07:00),28744,303810
1684206094236,2023-05-15T20:01:34.236(UTC-07:00),28745,303812
1684206094257,2023-05-15T20:01:34.257(UTC-07:00),28746,303814
1684206094277,2023-05-15T20:01:34.277(UTC-07:00),28747,303816
1684206094297,2023-05-15T20:01:34.297(UTC-07:00),28748,303818
1684206094317,2023-05-15T20:01:34.317(UTC-07:00),28749,303820
1684206094337,2023-05-15T20:01:34.337(UTC-07:00),28750,303823
1684206094357,2023-05-15T20:01:34.357(UTC-07:00),28751,303826
1684206094377,2023-05-15T20:01:34.377(UTC-07:00),28752,303828
1684206094397,2023-05-15T20:01:34.397(UTC-07:00),28754,303831
1684206094418,2023-05-15T20:01:34.418(UTC-07:00),28755,303834
1684206094438,2023-05-15T20:01:34.438(UTC-07:00),28756,303837
1684206094458,2023-05-15T20:01:34.458(UTC-07:00),28757,303840
1684206094478,2023-05-15T20:01:34.478(UTC-07:00),28758,303843
1684206094498,2023-05-15T20:01:34.498(UTC-07:00),28760,303846
1684206094518,2023-05-15T20:01:34.518(UTC-07:00),28761,303850
1684206094538,2023-05-15T20:01:34.538(UTC-07:00),28763,303852
1684206094558,2023-05-15T20:01:34.558(UTC-07:00),28764,303855
1684206094579,2023-05-15T20:01:34.579(UTC-07:00),28765,303857
1684206094599,2023-05-15T20:01:34.599(UTC-07:00),28766,303859
1684206094619,2023-05-15T20:01:34.619(UTC-07:00),28767,303861
1684206094639,2023-05-15T20:01:34.639(UTC-07:00),28767,303862
1684206094659,2023-05-15T20:01:34.659(UTC-07:00),28768,303863
1684206094679,2023-05-15T20:01:34.679(UTC-07:00),28768,303863
1684206094700,2023-05-15T20:01:34.700(UTC-07:00),28767,303861
1684206094720,2023-05-15T20:01:34.720(UTC-07:00),28767,303858
1684206094740,2023-05-15T20:01:34.740(UTC-07:00),28765,303852
1684206094760,2023-05-15T20:01:34.760(UTC-07:00),28762,303845
1684206094780,2023-05-15T20:01:34.780(UTC-07:00),28759,303836
1684206094801,2023-05-15T20:01:34.801(UTC-07:00),28755,303827
1684206094821,2023-05-15T20:01:34.821(UTC-07:00),28751,303819
1684206094841,2023-05-15T20:01:34.841(UTC-07:00),28748,303812
1684206094861,2023-05-15T20:01:34.861(UTC-07:00),28746,303808
1684206094881,2023-05-15T20:01:34.881(UTC-07:00),28745,303805
1684206094902,2023-05-15T20:01:34.902(UTC-07:00),28745,303803
1684206094922,2023-05-15T20:01:34.922(UTC-07:00),28745,303803
1684206094942,2023-05-15T20:01:34.942(UTC-07:00),28744,303802
1684206094962,2023-05-15T20:01:34.962(UTC-07:00),28743,303802
1684206094982,2023-05-15T20:01:34.982(UTC-07:00),28742,303802
1684206095002,2023-05-15T20:01:35.002(UTC-07:00),28741,303802
1684206095023,2023-05-15T20:01:35.023(UTC-07:00),28741,303802
1684206095043,2023-05-15T20:01:35.043(UTC-07:00),28741,303801
1684206095063,2023-05-15T20:01:35.063(UTC-07:00),28741,303800
1684206095083,2023-05-15T20:01:35.083(UTC-07:00),28740,303798
1684206095103,2023-05-15T20:01:35.103(UTC-07:00),28740,303797
1684206095124,2023-05-15T20:01:35.124(UTC-07:00),28740,303797
1684206095144,2023-05-15T20:01:35.144(UTC-07:00),28741,303797
1684206095164,2023-05-15T20:01:35.164(UTC-07:00),28742,303800
1684206095184,2023-05-15T20:01:35.184(UTC-07:00),28743,303803
1684206095204,2023-05-15T20:01:35.204(UTC-07:00),28745,303808
1684206095225,2023-05-15T20:01:35.225(UTC-07:00),28747,303812
1684206095247,2023-05-15T20:01:35.247(UTC-07:00),28749,303816
1684206095269,2023-05-15T20:01:35.269(UTC-07:00),28750,303820
1684206095291,2023-05-15T20:01:35.291(UTC-07:00),28752,303823
1684206095313,2023-05-15T20:01:35.313(UTC-07:00),28753,303825
1684206095335,2023-05-15T20:01:35.335(UTC-07:00),28754,303828
1684206095357,2023-05-15T20:01:35.357(UTC-07:00),28755,303830
1684206095379,2023-05-15T20:01:35.379(UTC-07:00),28756,303833
1684206095401,2023-05-15T20:01:35.401(UTC-07:00),28757,303836
1684206095423,2023-05-15T20:01:35.423(UTC-07:00),28758,303839
1684206095445,2023-05-15T20:01:35.445(UTC-07:00),28758,303841
1684206095467,2023-05-15T20:01:35.467(UTC-07:00),28759,303844
1684206095489,2023-05-15T20:01:35.489(UTC-07:00),28759,303846
1684206095511,2023-05-15T20:01:35.511(UTC-07:00),28760,303847
1684206095533,2023-05-15T20:01:35.533(UTC-07:00),28760,303849
1684206095555,2023-05-15T20:01:35.555(UTC-07:00),28761,303850
1684206095577,2023-05-15T20:01:35.577(UTC-07:00),28761,303852
1684206095599,2023-05-15T20:01:35.599(UTC-07:00),28763,303855
1684206095621,2023-05-15T20:01:35.621(UTC-07:00),28764,303858
1684206095643,2023-05-15T20:01:35.643(UTC-07:00),28765,303860
1684206095665,2023-05-15T20:01:35.665(UTC-07:00),28766,303863
1684206095687,2023-05-15T20:01:35.687(UTC-07:00),28767,303865
1684206095709,2023-05-15T20:01:35.709(UTC-07:00),28767,303867
1684206095731,2023-05-15T20:01:35.731(UTC-07:00),28768,303869
1684206095753,2023-05-15T20:01:35.753(UTC-07:00),28769,303872
1684206095775,2023-05-15T20:01:35.775(UTC-07:00),28770,303874
1684206095797,2023-05-15T20:01:35.797(UTC-07:00),28771,303875
1684206095819,2023-05-15T20:01:35.819(UTC-07:00),28771,303875
1684206095841,2023-05-15T20:01:35.841(UTC-07:00),28771,303872
1684206095863,2023-05-15T20:01:35.863(UTC-07:00),28770,303868
1684206095885,2023-05-15T20:01:35.885(UTC-07:00),28768,303861
1684206095907,2023-05-15T20:01:35.907(UTC-07:00),28765,303853
1684206095930,2023-05-15T20:01:35.930(UTC-07:00),28762,303845
1684206095949,2023-05-15T20:01:35.949(UTC-07:00),28759,303837
1684206095968,2023-05-15T20:01:35.968(UTC-07:00),28756,303831
1684206095987,2023-05-15T20:01:35.987(UTC-07:00),28754,303826
1684206096006,2023-05-15T20:01:36.006(UTC-07:00),28753,303822
1684206096026,2023-05-15T20:01:36.026(UTC-07:00),28752,303819
1684206096045,2023-05-15T20:01:36.045(UTC-07:00),28751,303817
1684206096064,2023-05-15T20:01:36.064(UTC-07:00),28750,303816
1684206096083,2023-05-15T20:01:36.083(UTC-07:00),28750,303815
1684206096102,2023-05-15T20:01:36.102(UTC-07:00),28749,303816
1684206096122,2023-05-15T20:01:36.122(UTC-07:00),28749,303818
1684206096141,2023-05-15T20:01:36.141(UTC-07:00),28749,303819
1684206096160,2023-05-15T20:01:36.160(UTC-07:00),28749,303820
1684206096179,2023-05-15T20:01:36.179(UTC-07:00),28749,303821
1684206096199,2023-05-15T20:01:36.199(UTC-07:00),28750,303821
1684206096218,2023-05-15T20:01:36.218(UTC-07:00),28751,303821
1684206096237,2023-05-15T20:01:36.237(UTC-07:00),28752,303822
1684206096256,2023-05-15T20:01:36.256(UTC-07:00),28753,303822
1684206096275,2023-05-15T20:01:36.275(UTC-07:00),28753,303823
1684206096295,2023-05-15T20:01:36.295(UTC-07:00),28753,303824
1684206096314,2023-05-15T20:01:36.314(UTC-07:00),28753,303826
1684206096333,2023-05-15T20:01:36.333(UTC-07:00),28754,303827
1684206096352,2023-05-15T20:01:36.352(UTC-07:00),28755,303830
1684206096372,2023-05-15T20:01:36.372(UTC-07:00),28757,303833
1684206096391,2023-05-15T20:01:36.391(UTC-07:00),28758,303836
1684206096410,2023-05-15T20:01:36.410(UTC-07:00),28760,303840
1684206096429,2023-05-15T20:01:36.429(UTC-07:00),28761,303843
1684206096448,2023-05-15T20:01:36.448(UTC-07:00),28762,303846
1684206096468,2023-05-15T20:01:36.468(UTC-07:00),28763,303848
1684206096487,2023-05-15T20:01:36.487(UTC-07:00),28764,303851
1684206096506,2023-05-15T20:01:36.506(UTC-07:00),28765,303853
1684206096525,2023-05-15T20:01:36.525(UTC-07:00),28765,303856
1684206096545,2023-05-15T20:01:36.545(UTC-07:00),28766,303858
1684206096563,2023-05-15T20:01:36.563(UTC-07:00),28767,303861
1684206096582,2023-05-15T20:01:36.582(UTC-07:00),28768,303863
1684206096601,2023-05-15T20:01:36.601(UTC-07:00),28769,303865
1684206096620,2023-05-15T20:01:36.620(UTC-07:00),28770,303867
1684206096638,2023-05-15T20:01:36.638(UTC-07:00),28771,303870
1684206096657,2023-05-15T20:01:36.657(UTC-07:00),28773,303872
1684206096676,2023-05-15T20:01:36.676(UTC-07:00),28774,303874
1684206096695,2023-05-15T20:01:36.695(UTC-07:00),28776,303877
1684206096713,2023-05-15T20:01:36.713(UTC-07:00),28777,303880
1684206096732,2023-05-15T20:01:36.732(UTC-07:00),28778,303883
1684206096751,2023-05-15T20:01:36.751(UTC-07:00),28779,303887
1684206096770,2023-05-15T20:01:36.770(UTC-07:00),28780,303890
1684206096788,2023-05-15T20:01:36.788(UTC-07:00),28781,303892
1684206096807,2023-05-15T20:01:36.807(UTC-07:00),28781,303892
1684206096826,2023-05-15T20:01:36.826(UTC-07:00),28781,303889
1684206096845,2023-05-15T20:01:36.845(UTC-07:00),28780,303883
1684206096863,2023-05-15T20:01:36.863(UTC-07:00),28777,303876
1684206096882,2023-05-15T20:01:36.882(UTC-07:00),28774,303867
1684206096901,2023-05-15T20:01:36.901(UTC-07:00),28771,303860
1684206096920,2023-05-15T20:01:36.920(UTC-07:00),28768,303853
1684206096938,2023-05-15T20:01:36.938(UTC-07:00),28766,303848
1684206096957,2023-05-15T20:01:36.957(UTC-07:00),28765,303844
1684206096976,2023-05-15T20:01:36.976(UTC-07:00),28763,303841
1684206096995,2023-05-15T20:01:36.995(UTC-07:00),28762,303839
1684206097013,2023-05-15T20:01:37.013(UTC-07:00),28762,303837
1684206097032,2023-05-15T20:01:37.032(UTC-07:00),28761,303837
1684206097051,2023-05-15T20:01:37.051(UTC-07:00),28761,303837
1684206097070,2023-05-15T20:01:37.070(UTC-07:00),28761,303837
1684206097088,2023-05-15T20:01:37.088(UTC-07:00),28762,303837
1684206097107,2023-05-15T20:01:37.107(UTC-07:00),28762,303837
1684206097126,2023-05-15T20:01:37.126(UTC-07:00),28762,303838
1684206097145,2023-05-15T20:01:37.145(UTC-07:00),28762,303838
1684206097165,2023-05-15T20:01:37.165(UTC-07:00),28762,303838
1684206097185,2023-05-15T20:01:37.185(UTC-07:00),28761,303838
1684206097205,2023-05-15T20:01:37.205(UTC-07:00),28761,303838
1684206097225,2023-05-15T20:01:37.225(UTC-07:00),28761,303838
1684206097245,2023-05-15T20:01:37.245(UTC-07:00),28761,303838
1684206097265,2023-05-15T20:01:37.265(UTC-07:00),28761,303839
1684206097286,2023-05-15T20:01:37.286(UTC-07:00),28761,303840
1684206097306,2023-05-15T20:01:37.306(UTC-07:00),28762,303842
1684206097326,2023-05-15T20:01:37.326(UTC-07:00),28763,303845
1684206097346,2023-05-15T20:01:37.346(UTC-07:00),28764,303847
1684206097366,2023-05-15T20:01:37.366(UTC-07:00),28765,303850
1684206097386,2023-05-15T20:01:37.386(UTC-07:00),28766,303852
1684206097407,2023-05-15T20:01:37.407(UTC-07:00),28768,303855
1684206097427,2023-05-15T20:01:37.427(UTC-07:00),28769,303857
1684206097447,2023-05-15T20:01:37.447(UTC-07:00),28770,303860
1684206097467,2023-05-15T20:01:37.467(UTC-07:00),28771,303863
1684206097487,2023-05-15T20:01:37.487(UTC-07:00),28772,303866
1684206097507,2023-05-15T20:01:37.507(UTC-07:00),28774,303869
1684206097527,2023-05-15T20:01:37.527(UTC-07:00),28775,303872
1684206097548,2023-05-15T20:01:37.548(UTC-07:00),28777,303875
1684206097568,2023-05-15T20:01:37.568(UTC-07:00),28779,303878
1684206097588,2023-05-15T20:01:37.588(UTC-07:00),28780,303880
1684206097608,2023-05-15T20:01:37.608(UTC-07:00),28781,303883
1684206097628,2023-05-15T20:01:37.628(UTC-07:00),28782,303885
1684206097648,2023-05-15T20:01:37.648(UTC-07:00),28784,303888
1684206097669,2023-05-15T20:01:37.669(UTC-07:00),28785,303891
1684206097689,2023-05-15T20:01:37.689(UTC-07:00),28786,303894
1684206097709,2023-05-15T20:01:37.709(UTC-07:00),28787,303896
1684206097729,2023-05-15T20:01:37.729(UTC-07:00),28787,303896
1684206097749,2023-05-15T20:01:37.749(UTC-07:00),28787,303895
1684206097769,2023-05-15T20:01:37.769(UTC-07:00),28786,303891
1684206097790,2023-05-15T20:01:37.790(UTC-07:00),28784,303885
1684206097810,2023-05-15T20:01:37.810(UTC-07:00),28781,303877
1684206097830,2023-05-15T20:01:37.830(UTC-07:00),28778,303868
1684206097850,2023-05-15T20:01:37.850(UTC-07:00),28774,303858
1684206097870,2023-05-15T20:01:37.870(UTC-07:00),28770,303849
1684206097890,2023-05-15T20:01:37.890(UTC-07:00),28766,303841
1684206097910,2023-05-15T20:01:37.910(UTC-07:00),28763,303835
1684206097930,2023-05-15T20:01:37.930(UTC-07:00),28761,303831
1684206097951,2023-05-15T20:01:37.951(UTC-07:00),28760,303828
1684206097971,2023-05-15T20:01:37.971(UTC-07:00),28759,303827
1684206097991,2023-05-15T20:01:37.991(UTC-07:00),28759,303826
1684206098011,2023-05-15T20:01:38.011(UTC-07:00),28758,303825
1684206098031,2023-05-15T20:01:38.031(UTC-07:00),28756,303822
1684206098051,2023-05-15T20:01:38.051(UTC-07:00),28755,303819
1684206098071,2023-05-15T20:01:38.071(UTC-07:00),28753,303816
1684206098091,2023-05-15T20:01:38.091(UTC-07:00),28752,303814
1684206098112,2023-05-15T20:01:38.112(UTC-07:00),28752,303812
1684206098132,2023-05-15T20:01:38.132(UTC-07:00),28752,303812
1684206098152,2023-05-15T20:01:38.152(UTC-07:00),28752,303814
1684206098172,2023-05-15T20:01:38.172(UTC-07:00),28754,303815
1684206098192,2023-05-15T20:01:38.192(UTC-07:00),28755,303817
1684206098212,2023-05-15T20:01:38.212(UTC-07:00),28755,303818
1684206098232,2023-05-15T20:01:38.232(UTC-07:00),28756,303820
1684206098252,2023-05-15T20:01:38.252(UTC-07:00),28756,303820
1684206098273,2023-05-15T20:01:38.273(UTC-07:00),28756,303821
1684206098293,2023-05-15T20:01:38.293(UTC-07:00),28756,303823
1684206098313,2023-05-15T20:01:38.313(UTC-07:00),28757,303824
1684206098333,2023-05-15T20:01:38.333(UTC-07:00),28758,303827
1684206098353,2023-05-15T20:01:38.353(UTC-07:00),28759,303829
1684206098373,2023-05-15T20:01:38.373(UTC-07:00),28760,303832
1684206098393,2023-05-15T20:01:38.393(UTC-07:00),28761,303834
1684206098413,2023-05-15T20:01:38.413(UTC-07:00),28762,303835
1684206098434,2023-05-15T20:01:38.434(UTC-07:00),28763,303837
1684206098455,2023-05-15T20:01:38.455(UTC-07:00),28763,303838
1684206098477,2023-05-15T20:01:38.477(UTC-07:00),28764,303840
1684206098498,2023-05-15T20:01:38.498(UTC-07:00),28764,303842
1684206098520,2023-05-15T20:01:38.520(UTC-07:00),28765,303843
1684206098541,2023-05-15T20:01:38.541(UTC-07:00),28765,303844
1684206098563,2023-05-15T20:01:38.563(UTC-07:00),28766,303845
1684206098585,2023-05-15T20:01:38.585(UTC-07:00),28766,303845
1684206098606,2023-05-15T20:01:38.606(UTC-07:00),28767,303844
1684206098628,2023-05-15T20:01:38.628(UTC-07:00),28766,303842
1684206098649,2023-05-15T20:01:38.649(UTC-07:00),28765,303838
1684206098671,2023-05-15T20:01:38.671(UTC-07:00),28762,303832
1684206098693,2023-05-15T20:01:38.693(UTC-07:00),28759,303824
1684206098714,2023-05-15T20:01:38.714(UTC-07:00),28756,303815
1684206098736,2023-05-15T20:01:38.736(UTC-07:00),28753,303807
1684206098757,2023-05-15T20:01:38.757(UTC-07:00),28750,303800
1684206098779,2023-05-15T20:01:38.779(UTC-07:00),28748,303795
1684206098801,2023-05-15T20:01:38.801(UTC-07:00),28747,303791
1684206098822,2023-05-15T20:01:38.822(UTC-07:00),28746,303790
1684206098844,2023-05-15T20:01:38.844(UTC-07:00),28745,303789
1684206098865,2023-05-15T20:01:38.865(UTC-07:00),28744,303788
1684206098887,2023-05-15T20:01:38.887(UTC-07:00),28744,303788
1684206098909,2023-05-15T20:01:38.909(UTC-07:00),28744,303788
1684206098930,2023-05-15T20:01:38.930(UTC-07:00),28743,303787
1684206098952,2023-05-15T20:01:38.952(UTC-07:00),28743,303787
1684206098973,2023-05-15T20:01:38.973(UTC-07:00),28743,303786
1684206098995,2023-05-15T20:01:38.995(UTC-07:00),28743,303785
1684206099017,2023-05-15T20:01:39.017(UTC-07:00),28743,303785
1684206099038,2023-05-15T20:01:39.038(UTC-07:00),28743,303785
1684206099060,2023-05-15T20:01:39.060(UTC-07:00),28743,303785
1684206099081,2023-05-15T20:01:39.081(UTC-07:00),28744,303786
1684206099103,2023-05-15T20:01:39.103(UTC-07:00),28744,303787
1684206099125,2023-05-15T20:01:39.125(UTC-07:00),28744,303789
1684206099143,2023-05-15T20:01:39.143(UTC-07:00),28744,303791
1684206099162,2023-05-15T20:01:39.162(UTC-07:00),28744,303792
1684206099181,2023-05-15T20:01:39.181(UTC-07:00),28744,303794
1684206099200,2023-05-15T20:01:39.200(UTC-07:00),28745,303795
1684206099218,2023-05-15T20:01:39.218(UTC-07:00),28746,303796
1684206099237,2023-05-15T20:01:39.237(UTC-07:00),28747,303797
1684206099256,2023-05-15T20:01:39.256(UTC-07:00),28748,303799
1684206099275,2023-05-15T20:01:39.275(UTC-07:00),28749,303801
1684206099293,2023-05-15T20:01:39.293(UTC-07:00),28749,303804
1684206099312,2023-05-15T20:01:39.312(UTC-07:00),28750,303807
1684206099331,2023-05-15T20:01:39.331(UTC-07:00),28751,303810
1684206099350,2023-05-15T20:01:39.350(UTC-07:00),28752,303813
1684206099368,2023-05-15T20:01:39.368(UTC-07:00),28753,303815
1684206099387,2023-05-15T20:01:39.387(UTC-07:00),28754,303817
1684206099406,2023-05-15T20:01:39.406(UTC-07:00),28754,303818
1684206099425,2023-05-15T20:01:39.425(UTC-07:00),28754,303818
1684206099443,2023-05-15T20:01:39.443(UTC-07:00),28753,303815
1684206099462,2023-05-15T20:01:39.462(UTC-07:00),28752,303811
1684206099481,2023-05-15T20:01:39.481(UTC-07:00),28750,303806
1684206099500,2023-05-15T20:01:39.500(UTC-07:00),28748,303798
1684206099518,2023-05-15T20:01:39.518(UTC-07:00),28746,303791
1684206099537,2023-05-15T20:01:39.537(UTC-07:00),28744,303783
1684206099556,2023-05-15T20:01:39.556(UTC-07:00),28741,303776
1684206099575,2023-05-15T20:01:39.575(UTC-07:00),28739,303770
1684206099593,2023-05-15T20:01:39.593(UTC-07:00),28737,303766
1684206099612,2023-05-15T20:01:39.612(UTC-07:00),28735,303763
1684206099631,2023-05-15T20:01:39.631(UTC-07:00),28734,303761
1684206099650,2023-05-15T20:01:39.650(UTC-07:00),28734,303759
1684206099668,2023-05-15T20:01:39.668(UTC-07:00),28733,303758
1684206099687,2023-05-15T20:01:39.687(UTC-07:00),28732,303757
1684206099706,2023-05-15T20:01:39.706(UTC-07:00),28732,303758
1684206099725,2023-05-15T20:01:39.725(UTC-07:00),28732,303759
1684206099744,2023-05-15T20:01:39.744(UTC-07:00),28733,303760
1684206099764,2023-05-15T20:01:39.764(UTC-07:00),28734,303760
1684206099784,2023-05-15T20:01:39.784(UTC-07:00),28734,303760
1684206099803,2023-05-15T20:01:39.803(UTC-07:00),28734,303760
1684206099823,2023-05-15T20:01:39.823(UTC-07:00),28733,303759
1684206099843,2023-05-15T20:01:39.843(UTC-07:00),28733,303759
1684206099862,2023-05-15T20:01:39.862(UTC-07:00),28733,303759
1684206099882,2023-05-15T20:01:39.882(UTC-07:00),28734,303760
1684206099902,2023-05-15T20:01:39.902(UTC-07:00),28735,303763
1684206099921,2023-05-15T20:01:39.921(UTC-07:00),28736,303766
1684206099941,2023-05-15T20:01:39.941(UTC-07:00),28736,303769
1684206099961,2023-05-15T20:01:39.961(UTC-07:00),28737,303771
1684206099980,2023-05-15T20:01:39.980(UTC-07:00),28738,303773
1684206100000,2023-05-15T20:01:40.000(UTC-07:00),28739,303775
1684206100020,2023-05-15T20:01:40.020(UTC-07:00),28741,303777
1684206100040,2023-05-15T20:01:40.040(UTC-07:00),28742,303779
1684206100059,2023-05-15T20:01:40.059(UTC-07:00),28742,303781
1684206100079,2023-05-15T20:01:40.079(UTC-07:00),28742,303783
1684206100099,2023-05-15T20:01:40.099(UTC-07:00),28743,303785
1684206100118,2023-05-15T20:01:40.118(UTC-07:00),28743,303788
1684206100138,2023-05-15T20:01:40.138(UTC-07:00),28743,303790
1684206100158,2023-05-15T20:01:40.158(UTC-07:00),28744,303791
1684206100177,2023-05-15T20:01:40.177(UTC-07:00),28744,303792
1684206100197,2023-05-15T20:01:40.197(UTC-07:00),28745,303791
1684206100217,2023-05-15T20:01:40.217(UTC-07:00),28745,303790
1684206100236,2023-05-15T20:01:40.236(UTC-07:00),28745,303786
1684206100256,2023-05-15T20:01:40.256(UTC-07:00),28743,303781
1684206100276,2023-05-15T20:01:40.276(UTC-07:00),28741,303774
1684206100295,2023-05-15T20:01:40.295(UTC-07:00),28738,303767
1684206100315,2023-05-15T20:01:40.315(UTC-07:00),28735,303759
1684206100335,2023-05-15T20:01:40.335(UTC-07:00),28733,303753
1684206100355,2023-05-15T20:01:40.355(UTC-07:00),28731,303749
1684206100375,2023-05-15T20:01:40.375(UTC-07:00),28730,303746
1684206100395,2023-05-15T20:01:40.395(UTC-07:00),28729,303745
1684206100415,2023-05-15T20:01:40.415(UTC-07:00),28728,303744
1684206100435,2023-05-15T20:01:40.435(UTC-07:00),28728,303744
1684206100455,2023-05-15T20:01:40.455(UTC-07:00),28728,303744
1684206100475,2023-05-15T20:01:40.475(UTC-07:00),28728,303745
1684206100496,2023-05-15T20:01:40.496(UTC-07:00),28729,303745
1684206100516,2023-05-15T20:01:40.516(UTC-07:00),28729,303746
1684206100536,2023-05-15T20:01:40.536(UTC-07:00),28729,303747
